Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,AvgQuantityPerTransaction,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,AgeCategory,PreferredTimeOfDay,BasketSizeCategory,Country,Churn,RegYear,RegMonth,RegDay,RegWeekday,IsPrivateIP,AvgBasketValue,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Afrique,Region_Amérique du Nord,Region_Amérique du Sud,Region_Asie,Region_Autre,Region_Europe centrale,Region_Europe continentale,Region_Europe de l'Est,Region_Europe du Nord,Region_Europe du Sud,Region_Moyen-Orient,Region_Océanie,Region_UK,WeekendPreference_Inconnu,WeekendPreference_Semaine,WeekendPreference_Weekend,ProductDiversity_Explorateur,ProductDiversity_Modéré,ProductDiversity_Spécialisé,Gender_F,Gender_M,Gender_Unknown
4,275.4000000000001,11.973913043478264,9.58457460483934,7.826086956521739,269,2,8,3,0.0,2.5,21,5.25,1,3,3.0,0.0,1.0,United Kingdom,1,2011,4,7,3,0,68.85000000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
5,902.22,12.35917808219178,9.148342253202772,6.027397260273973,269,2,8,3,0.0,3.6527777777777777,52,10.4,1,12,6.0,0.0,1.0,United Kingdom,0,2010,12,14,1,0,180.44400000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,1829.04,63.0703448275862,31.8574425575158,22.13793103448276,269,2,9,3,0.0,0.0,29,29.0,1,0,2.0,0.0,2.0,United Kingdom,1,2010,10,12,1,0,1829.04,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,609.8500000000001,21.78035714285715,8.422267875342197,8.607142857142858,269,2,9,3,0.0,8.592592592592593,27,13.5,1,0,3.0,0.0,1.0,United Kingdom,0,2011,1,10,0,0,304.92500000000007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,1313.5500000000002,20.208461538461545,8.512741411916249,10.523076923076925,269,2,16,7,0.0,3.15625,57,19.0,1,0,4.0,2.0,1.0,United Kingdom,0,2011,12,3,5,0,437.8500000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,948.96,72.99692307692307,57.82200394091846,42.46153846153846,269,0,11,10,0.0,21.5,6,1.5,1,1,6.0,0.0,2.0,United Kingdom,0,2010,3,6,5,0,237.24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,439.03,15.13896551724138,7.954944259851222,9.827586206896552,269,2,11,3,0.0,0.0,29,29.0,1,0,5.0,0.0,1.0,United Kingdom,1,2010,12,23,3,0,439.03,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,1050.89,20.6056862745098,20.350341643805585,12.215686274509803,269,2,12,3,0.0,4.74,47,23.5,1,0,5.0,1.0,1.0,United Kingdom,0,2011,7,4,0,1,525.445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,622.8499999999998,21.477586206896543,6.342069657213315,8.724137931034482,269,2,12,3,0.0,4.071428571428571,24,12.0,1,0,5.0,1.0,1.0,United Kingdom,1,2010,6,18,4,0,311.4249999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,142.5,28.5,18.19890106572372,6.0,268,2,12,3,0.0,0.0,5,5.0,1,0,1.0,1.0,1.0,United Kingdom,1,2011,1,24,0,0,142.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,668.3599999999998,6.552549019607841,5.541289781997359,4.65686274509804,268,2,13,3,0.0,1.9108910891089108,80,40.0,1,0,1.0,1.0,0.0,United Kingdom,0,2011,1,19,2,0,334.1799999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,596.85,74.60625,98.96918148559466,21.375,268,2,13,3,0.0,7.714285714285714,8,4.0,1,0,6.0,1.0,2.0,United Kingdom,1,2010,5,10,0,0,298.425,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
5,3683.13,17.21088785046729,24.991202633470355,10.219626168224298,268,6,13,10,0.5981308411214953,1.15962441314554,184,36.8,1,8,6.0,1.0,1.0,Spain,0,2010,12,16,3,0,736.626,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
2,518.28,74.03999999999999,34.27367502909486,53.142857142857146,268,3,10,9,0.0,32.666666666666664,7,3.5,1,0,6.0,0.0,2.0,United Kingdom,0,2011,3,3,3,0,259.14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2,7829.890000000001,217.49694444444447,118.22086735838243,57.083333333333336,268,3,7,3,0.0,5.371428571428571,31,15.5,1,0,6.0,0.0,2.0,Denmark,0,2010,3,7,6,0,3914.9450000000006,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
14,4734.26,25.87027322404372,21.634927866094035,19.901639344262296,268,2,10,11,0.0,1.434065934065934,81,5.785714285714286,1,3,1.0,0.0,2.0,United Kingdom,0,2011,2,21,0,0,338.1614285714286,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,1084.34,15.715072463768118,5.546881642017805,8.173913043478262,268,3,9,3,0.0,2.7794117647058822,65,21.666666666666668,1,1,5.0,0.0,1.0,United Kingdom,0,2010,4,10,5,0,361.44666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
3,561.57,51.05181818181818,53.594578236642896,40.27272727272727,268,6,12,5,0.4545454545454545,18.8,11,3.6666666666666665,1,0,1.0,1.0,2.0,United Kingdom,0,2010,10,31,6,0,187.19000000000003,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
12,5505.79,21.676338582677165,18.8426509609632,11.826771653543307,268,0,15,9,0.0629921259842519,0.9565217391304348,172,14.333333333333334,1,9,6.0,2.0,1.0,United Kingdom,0,2011,1,9,6,0,458.81583333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,71.4,71.4,0.0,12.0,268,3,11,3,0.0,,1,1.0,1,0,2.0,0.0,1.0,United Kingdom,1,2011,2,1,1,0,71.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1,62.85,15.7125,1.4250000000000007,7.75,268,3,12,3,0.0,0.0,4,4.0,1,0,1.0,1.0,1.0,United Kingdom,1,2010,12,6,0,0,62.85,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1,333.74,66.748,33.546316042152824,59.4,268,3,12,3,0.0,0.0,5,5.0,1,0,6.0,1.0,2.0,United Kingdom,1,2011,1,1,5,0,333.74,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
7,1809.34,18.46265306122449,10.826607978096478,9.36734693877551,268,0,12,10,0.0,2.5670103092783507,79,11.285714285714286,1,2,2.0,1.0,1.0,United Kingdom,0,2011,1,28,4,0,258.47714285714284,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3,270.79,3.563026315789474,2.1821353576939826,2.6842105263157894,268,3,12,3,0.0,1.12,61,20.33333333333333,1,0,6.0,1.0,0.0,United Kingdom,1,2010,10,25,0,0,90.26333333333334,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
15,3167.6400000000003,7.086442953020135,6.535652249281021,8.131991051454138,267,3,11,3,0.0,0.5493273542600897,257,17.133333333333333,1,7,2.0,0.0,1.0,United Kingdom,0,2011,1,10,0,0,211.17600000000002,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,417.87,7.88433962264151,10.108082164104347,7.528301886792453,267,3,14,3,0.0,3.5961538461538463,40,13.333333333333334,1,12,6.0,2.0,1.0,United Kingdom,0,2011,5,3,1,0,139.29,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
4,1504.2700000000002,12.535583333333337,12.05833578242606,8.391666666666667,267,3,14,11,0.0,2.109243697478992,81,20.25,1,0,6.0,2.0,1.0,United Kingdom,0,2011,5,2,0,0,376.06750000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
5,-1165.2999999999995,-77.68666666666665,248.9784744472808,-2.066666666666667,267,3,14,9,0.0,15.428571428571429,12,2.4,1,4,1.0,2.0,0.0,United Kingdom,0,2011,2,27,6,1,-233.0599999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
1,914.9299999999998,24.727837837837832,26.35053047485584,6.864864864864865,267,3,15,3,0.0,0.0,37,37.0,1,0,0.0,2.0,1.0,United Kingdom,1,2010,12,22,2,0,914.9299999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,676.2,135.24,155.87394907424397,300.0,267,3,15,3,0.0,0.0,5,5.0,1,0,1.0,2.0,2.0,United Kingdom,1,2010,7,9,4,0,676.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
1,251.52,125.76,69.91871852372581,44.0,267,3,16,3,0.0,0.0,2,2.0,1,0,2.0,2.0,2.0,United Kingdom,1,2011,3,28,0,0,251.52,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
1,1017.68,19.95450980392157,10.635650297696984,8.627450980392156,267,3,16,3,0.0,0.0,51,51.0,1,0,6.0,2.0,1.0,Italy,1,2011,2,26,5,0,1017.68,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False
6,2621.38,19.56253731343284,9.28938028045132,10.432835820895525,267,2,15,10,0.0,1.9774436090225564,109,18.166666666666668,1,0,6.0,2.0,1.0,United Kingdom,0,2011,9,4,6,0,436.8966666666667,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
12,3021.77,251.8141666666667,281.6169765820989,38.333333333333336,267,1,15,6,0.0833333333333333,15.0,6,0.5,1,1,1.0,2.0,2.0,United Kingdom,1,2010,12,26,6,0,251.81416666666667,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
6,4263.639999999999,19.205585585585585,10.187287498574625,13.09009009009009,267,4,15,10,0.0,1.1900452488687785,189,31.5,1,0,1.0,2.0,1.0,United Kingdom,0,2010,9,4,5,0,710.6066666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
4,599.9,21.425,19.715938748655635,7.607142857142857,267,3,15,3,0.0,2.2962962962962963,24,6.0,1,3,5.0,2.0,1.0,United Kingdom,1,2011,3,1,1,0,149.975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
14,3371.13,17.025909090909092,11.819989174834994,10.813131313131311,267,2,12,8,0.1717171717171717,1.2385786802030456,115,8.214285714285714,1,6,6.0,1.0,1.0,United Kingdom,0,2010,7,5,0,0,240.79500000000002,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
9,3000.36,5.485118829981719,10.89924716519012,4.6489945155393055,267,6,15,11,0.4314442413162705,0.4633699633699634,339,37.66666666666666,1,1,4.0,2.0,0.0,United Kingdom,0,2010,1,11,0,0,333.37333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,177.14999999999998,25.307142857142853,9.165443641355129,9.857142857142858,267,4,8,3,0.0,0.0,7,7.0,1,0,4.0,0.0,1.0,United Kingdom,1,2010,3,28,6,0,177.14999999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
2,409.98,18.635454545454547,5.969843841997501,9.636363636363637,267,4,8,3,0.0,0.0,22,11.0,1,0,6.0,0.0,1.0,United Kingdom,1,2011,4,7,3,0,204.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
13,5669.650000000001,36.11242038216561,52.75317064722239,15.636942675159236,267,4,9,3,0.0,1.6538461538461535,94,7.230769230769231,1,1,4.0,0.0,2.0,United Kingdom,0,2011,1,14,4,0,436.1269230769231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
1,183.6,22.95,11.947384651043926,16.0,267,4,10,3,0.0,0.0,8,8.0,1,0,3.0,0.0,2.0,United Kingdom,1,2010,12,21,1,0,183.6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True
23,8093.59,69.1759829059829,46.05431585339037,24.03418803418804,267,3,10,3,0.0,2.181034482758621,23,1.0,1,3,1.0,0.0,2.0,United Kingdom,0,2011,3,27,6,0,351.89521739130436,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
3,950.26,5.622840236686391,5.118174454058878,2.467455621301775,267,4,10,11,0.0,1.4464285714285714,135,45.0,1,0,1.0,0.0,0.0,United Kingdom,0,2011,10,3,0,0,316.75333333333333,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
2,732.6300000000002,52.3307142857143,39.14833613996223,41.21428571428572,267,4,12,3,0.0714285714285714,0.6153846153846154,13,6.5,1,1,0.0,1.0,2.0,United Kingdom,1,2011,1,1,5,0,366.3150000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
3,1117.1299999999997,19.260862068965512,9.384474914412513,8.362068965517242,267,3,12,3,0.0,3.526315789473684,56,18.666666666666668,1,0,1.0,1.0,1.0,United Kingdom,0,2011,3,3,3,0,372.37666666666655,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False
1,152.55,21.792857142857144,10.437210218389644,6.428571428571429,267,4,12,3,0.0,0.0,7,7.0,1,0,2.0,1.0,1.0,United Kingdom,1,2011,8,2,1,0,152.55,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
4,233.81,2.656931818181818,2.687097035474608,3.352272727272727,267,4,12,3,0.0,1.206896551724138,74,18.5,1,0,6.0,1.0,0.0,United Kingdom,1,2011,1,31,0,0,58.4525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
20,4379.65,23.802445652173912,23.64704769052375,14.51086956521739,267,4,12,3,0.108695652173913,1.4043715846994536,86,4.3,1,5,2.0,1.0,1.0,United Kingdom,0,2011,1,16,6,0,218.9825,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
1,265.99999999999994,3.8,3.355226077179525,2.271428571428572,267,4,12,3,0.0,0.0,64,64.0,1,0,6.0,1.0,0.0,United Kingdom,1,2011,10,1,5,0,265.99999999999994,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
3,238.95000000000005,18.38076923076924,22.3648770253488,7.461538461538462,267,1,12,11,0.0,18.916666666666668,12,4.0,1,2,5.0,1.0,1.0,United Kingdom,0,2011,4,13,2,1,79.65000000000002,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
7,2456.9800000000005,23.62480769230769,12.961235106911658,9.711538461538462,266,2,12,10,0.0,2.349514563106796,64,9.142857142857142,1,3,0.0,1.0,1.0,United Kingdom,0,2010,3,20,5,1,350.99714285714293,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4,826.52,5.700137931034483,4.491921450134257,2.9655172413793105,266,3,18,3,0.0,1.4027777777777777,114,28.5,1,0,1.0,3.0,0.0,United Kingdom,0,2011,8,2,1,0,206.63,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,141.41,6.733809523809524,10.859188034190437,4.476190476190476,266,4,13,3,0.0,0.0,21,21.0,1,0,1.0,1.0,0.0,United Kingdom,1,2010,6,15,1,0,141.41,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False
1,234.24,46.848,59.47754635154346,43.2,266,4,13,3,0.0,0.0,5,5.0,1,0,5.0,1.0,2.0,United Kingdom,1,2010,5,19,2,0,234.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
